n,v2,log_ratio
56015,1,0.4054710589
56017,2,-0.2876761219
56019,1,0.4054710585
56021,7,-3.7534120251
56023,1,0.4054710580
56025,2,-0.2876761227
56027,1,0.4054710576
56029,3,-0.9808233037
56031,1,0.4054710572
56033,2,-0.2876761236
56035,1,0.4054710568
56037,4,-1.6739704851
56039,1,0.4054710563
56041,2,-0.2876761244
56043,1,0.4054710559
56045,3,-0.9808233054
56047,1,0.4054710555
56049,2,-0.2876761253
56051,1,0.4054710551
56053,5,-2.3671176674
56055,1,0.4054710546
56057,2,-0.2876761261
56059,1,0.4054710542
56061,3,-0.9808233071
56063,1,0.4054710538
56065,2,-0.2876761270
56067,1,0.4054710534
56069,4,-1.6739704885
56071,1,0.4054710529
56073,2,-0.2876761278
56075,1,0.4054710525
56077,3,-0.9808233088
56079,1,0.4054710521
56081,2,-0.2876761287
56083,1,0.4054710517
56085,6,-3.0602648513
56087,1,0.4054710512
56089,2,-0.2876761295
56091,1,0.4054710508
56093,3,-0.9808233105
56095,1,0.4054710504
56097,2,-0.2876761304
56099,1,0.4054710500
56101,4,-1.6739704919
56103,1,0.4054710495
56105,2,-0.2876761312
56107,1,0.4054710491
56109,3,-0.9808233122
56111,1,0.4054710487
56113,2,-0.2876761321
56115,1,0.4054710483
56117,5,-2.3671176742
56119,1,0.4054710478
56121,2,-0.2876761329
56123,1,0.4054710474
56125,3,-0.9808233139
56127,1,0.4054710470
56129,2,-0.2876761338
56131,1,0.4054710466
56133,4,-1.6739704953
56135,1,0.4054710462
56137,2,-0.2876761346
56139,1,0.4054710457
56141,3,-0.9808233156
56143,1,0.4054710453
56145,2,-0.2876761355
56147,1,0.4054710449
56149,9,-5.1397063998
56151,1,0.4054710445
56153,2,-0.2876761363
56155,1,0.4054710440
56157,3,-0.9808233173
56159,1,0.4054710436
56161,2,-0.2876761372
56163,1,0.4054710432
56165,4,-1.6739704987
56167,1,0.4054710428
56169,2,-0.2876761380
56171,1,0.4054710424
56173,3,-0.9808233190
56175,1,0.4054710419
56177,2,-0.2876761388
56179,1,0.4054710415
56181,5,-2.3671176809
56183,1,0.4054710411
56185,2,-0.2876761397
56187,1,0.4054710407
56189,3,-0.9808233207
56191,1,0.4054710402
56193,2,-0.2876761405
56195,1,0.4054710398
56197,4,-1.6739705021
56199,1,0.4054710394
56201,2,-0.2876761414
56203,1,0.4054710390
56205,3,-0.9808233224
56207,1,0.4054710386
56209,2,-0.2876761422
56211,1,0.4054710381
56213,6,-3.0602648649
56215,1,0.4054710377
56217,2,-0.2876761431
56219,1,0.4054710373
56221,3,-0.9808233240
56223,1,0.4054710369
56225,2,-0.2876761439
56227,1,0.4054710364
56229,4,-1.6739705055
56231,1,0.4054710360
56233,2,-0.2876761448
56235,1,0.4054710356
56237,3,-0.9808233257
56239,1,0.4054710352
56241,2,-0.2876761456
56243,1,0.4054710348
56245,5,-2.3671176877
56247,1,0.4054710343
56249,2,-0.2876761464
56251,1,0.4054710339
56253,3,-0.9808233274
56255,1,0.4054710335
56257,2,-0.2876761473
56259,1,0.4054710331
56261,4,-1.6739705088
56263,1,0.4054710326
56265,2,-0.2876761481
56267,1,0.4054710322
56269,3,-0.9808233291
56271,1,0.4054710318
56273,2,-0.2876761490
56275,1,0.4054710314
56277,7,-3.7534120522
56279,1,0.4054710310
56281,2,-0.2876761498
56283,1,0.4054710305
56285,3,-0.9808233308
56287,1,0.4054710301
56289,2,-0.2876761506
56291,1,0.4054710297
56293,4,-1.6739705122
56295,1,0.4054710293
56297,2,-0.2876761515
56299,1,0.4054710289
56301,3,-0.9808233325
56303,1,0.4054710284
56305,2,-0.2876761523
56307,1,0.4054710280
56309,5,-2.3671176944
56311,1,0.4054710276
56313,2,-0.2876761532
56315,1,0.4054710272
56317,3,-0.9808233342
56319,1,0.4054710268
56321,2,-0.2876761540
56323,1,0.4054710263
56325,4,-1.6739705156
56327,1,0.4054710259
56329,2,-0.2876761549
56331,1,0.4054710255
56333,3,-0.9808233358
56335,1,0.4054710251
56337,2,-0.2876761557
56339,1,0.4054710247
56341,6,-3.0602648784
56343,1,0.4054710242
56345,2,-0.2876761565
56347,1,0.4054710238
56349,3,-0.9808233375
56351,1,0.4054710234
56353,2,-0.2876761574
56355,1,0.4054710230
56357,4,-1.6739705189
56359,1,0.4054710226
56361,2,-0.2876761582
56363,1,0.4054710221
56365,3,-0.9808233392
56367,1,0.4054710217
56369,2,-0.2876761591
56371,1,0.4054710213
56373,5,-2.3671177012
56375,1,0.4054710209
56377,2,-0.2876761599
56379,1,0.4054710205
56381,3,-0.9808233409
56383,1,0.4054710200
56385,2,-0.2876761607
56387,1,0.4054710196
56389,4,-1.6739705223
56391,1,0.4054710192
56393,2,-0.2876761616
56395,1,0.4054710188
56397,3,-0.9808233425
56399,1,0.4054710184
56401,2,-0.2876761624
56403,1,0.4054710179
56405,8,-4.4465592462
56407,1,0.4054710175
56409,2,-0.2876761632
56411,1,0.4054710171
56413,3,-0.9808233442
56415,1,0.4054710167
56417,2,-0.2876761641
56419,1,0.4054710163
56421,4,-1.6739705256
56423,1,0.4054710158
56425,2,-0.2876761649
56427,1,0.4054710154
56429,3,-0.9808233459
56431,1,0.4054710150
56433,2,-0.2876761658
56435,1,0.4054710146
56437,5,-2.3671177079
56439,1,0.4054710142
56441,2,-0.2876761666
56443,1,0.4054710138
56445,3,-0.9808233476
56447,1,0.4054710133
56449,2,-0.2876761674
56451,1,0.4054710129
56453,4,-1.6739705290
56455,1,0.4054710125
56457,2,-0.2876761683
56459,1,0.4054710121
56461,3,-0.9808233492
56463,1,0.4054710117
56465,2,-0.2876761691
56467,1,0.4054710112
56469,6,-3.0602648918
56471,1,0.4054710108
56473,2,-0.2876761699
56475,1,0.4054710104
56477,3,-0.9808233509
56479,1,0.4054710100
56481,2,-0.2876761708
56483,1,0.4054710096
56485,4,-1.6739705323
56487,1,0.4054710092
56489,2,-0.2876761716
56491,1,0.4054710087
56493,3,-0.9808233526
56495,1,0.4054710083
56497,2,-0.2876761725
56499,1,0.4054710079
56501,5,-2.3671177145
56503,1,0.4054710075
56505,2,-0.2876761733
56507,1,0.4054710071
56509,3,-0.9808233543
56511,1,0.4054710066
56513,2,-0.2876761741
56515,1,0.4054710062
56517,4,-1.6739705357
56519,1,0.4054710058
56521,2,-0.2876761750
56523,1,0.4054710054
56525,3,-0.9808233559
56527,1,0.4054710050
56529,2,-0.2876761758
56531,1,0.4054710046
56533,7,-3.7534120790
56535,1,0.4054710041
56537,2,-0.2876761766
56539,1,0.4054710037
56541,3,-0.9808233576
56543,1,0.4054710033
56545,2,-0.2876761775
56547,1,0.4054710029
56549,4,-1.6739705390
56551,1,0.4054710025
56553,2,-0.2876761783
56555,1,0.4054710021
56557,3,-0.9808233593
56559,1,0.4054710016
56561,2,-0.2876761791
56563,1,0.4054710012
56565,5,-2.3671177212
56567,1,0.4054710008
56569,2,-0.2876761800
56571,1,0.4054710004
56573,3,-0.9808233609
56575,1,0.4054710000
56577,2,-0.2876761808
56579,1,0.4054709996
56581,4,-1.6739705423
56583,1,0.4054709991
56585,2,-0.2876761816
56587,1,0.4054709987
56589,3,-0.9808233626
56591,1,0.4054709983
56593,2,-0.2876761825
56595,1,0.4054709979
56597,6,-3.0602649051
56599,1,0.4054709975
56601,2,-0.2876761833
56603,1,0.4054709971
56605,3,-0.9808233643
56607,1,0.4054709966
56609,2,-0.2876761841
56611,1,0.4054709962
56613,4,-1.6739705457
56615,1,0.4054709958
56617,2,-0.2876761850
56619,1,0.4054709954
56621,3,-0.9808233659
56623,1,0.4054709950
56625,2,-0.2876761858
56627,1,0.4054709946
56629,5,-2.3671177279
56631,1,0.4054709941
56633,2,-0.2876761866
56635,1,0.4054709937
56637,3,-0.9808233676
56639,1,0.4054709933
56641,2,-0.2876761875
56643,1,0.4054709929
56645,4,-1.6739705490
56647,1,0.4054709925
56649,2,-0.2876761883
56651,1,0.4054709921
56653,3,-0.9808233693
56655,1,0.4054709917
56657,2,-0.2876761891
56659,1,0.4054709912
56661,11,-6.5260008146
56663,1,0.4054709908
56665,2,-0.2876761899
56667,1,0.4054709904
56669,3,-0.9808233709
56671,1,0.4054709900
56673,2,-0.2876761908
56675,1,0.4054709896
56677,4,-1.6739705523
56679,1,0.4054709892
56681,2,-0.2876761916
56683,1,0.4054709887
56685,3,-0.9808233726
56687,1,0.4054709883
56689,2,-0.2876761924
56691,1,0.4054709879
56693,5,-2.3671177345
56695,1,0.4054709875
56697,2,-0.2876761933
56699,1,0.4054709871
56701,3,-0.9808233742
56703,1,0.4054709867
56705,2,-0.2876761941
56707,1,0.4054709863
56709,4,-1.6739705556
56711,1,0.4054709858
56713,2,-0.2876761949
56715,1,0.4054709854
56717,3,-0.9808233759
56719,1,0.4054709850
56721,2,-0.2876761958
56723,1,0.4054709846
56725,6,-3.0602649184
56727,1,0.4054709842
56729,2,-0.2876761966
56731,1,0.4054709838
56733,3,-0.9808233776
56735,1,0.4054709834
56737,2,-0.2876761974
56739,1,0.4054709829
56741,4,-1.6739705589
56743,1,0.4054709825
56745,2,-0.2876761982
56747,1,0.4054709821
56749,3,-0.9808233792
56751,1,0.4054709817
56753,2,-0.2876761991
56755,1,0.4054709813
56757,5,-2.3671177412
56759,1,0.4054709809
56761,2,-0.2876761999
56763,1,0.4054709805
56765,3,-0.9808233809
56767,1,0.4054709800
56769,2,-0.2876762007
56771,1,0.4054709796
56773,4,-1.6739705623
56775,1,0.4054709792
56777,2,-0.2876762015
56779,1,0.4054709788
56781,3,-0.9808233825
56783,1,0.4054709784
56785,2,-0.2876762024
56787,1,0.4054709780
56789,7,-3.7534121056
56791,1,0.4054709776
56793,2,-0.2876762032
56795,1,0.4054709772
56797,3,-0.9808233842
56799,1,0.4054709767
56801,2,-0.2876762040
56803,1,0.4054709763
56805,4,-1.6739705656
56807,1,0.4054709759
56809,2,-0.2876762049
56811,1,0.4054709755
56813,3,-0.9808233858
56815,1,0.4054709751
56817,2,-0.2876762057
56819,1,0.4054709747
56821,5,-2.3671177478
56823,1,0.4054709743
56825,2,-0.2876762065
56827,1,0.4054709738
56829,3,-0.9808233875
56831,1,0.4054709734
56833,2,-0.2876762073
56835,1,0.4054709730
56837,4,-1.6739705689
56839,1,0.4054709726
56841,2,-0.2876762082
56843,1,0.4054709722
56845,3,-0.9808233891
56847,1,0.4054709718
56849,2,-0.2876762090
56851,1,0.4054709714
56853,6,-3.0602649316
56855,1,0.4054709710
56857,2,-0.2876762098
56859,1,0.4054709705
56861,3,-0.9808233908
56863,1,0.4054709701
56865,2,-0.2876762106
56867,1,0.4054709697
56869,4,-1.6739705722
56871,1,0.4054709693
56873,2,-0.2876762115
56875,1,0.4054709689
56877,3,-0.9808233924
56879,1,0.4054709685
56881,2,-0.2876762123
56883,1,0.4054709681
56885,5,-2.3671177544
56887,1,0.4054709677
56889,2,-0.2876762131
56891,1,0.4054709672
56893,3,-0.9808233941
56895,1,0.4054709668
56897,2,-0.2876762139
56899,1,0.4054709664
56901,4,-1.6739705755
56903,1,0.4054709660
56905,2,-0.2876762148
56907,1,0.4054709656
56909,3,-0.9808233957
56911,1,0.4054709652
56913,2,-0.2876762156
56915,1,0.4054709648
56917,8,-4.4465592993
56919,1,0.4054709644
56921,2,-0.2876762164
56923,1,0.4054709640
56925,3,-0.9808233974
56927,1,0.4054709635
56929,2,-0.2876762172
56931,1,0.4054709631
56933,4,-1.6739705788
56935,1,0.4054709627
56937,2,-0.2876762180
56939,1,0.4054709623
56941,3,-0.9808233990
56943,1,0.4054709619
56945,2,-0.2876762189
56947,1,0.4054709615
56949,5,-2.3671177610
56951,1,0.4054709611
56953,2,-0.2876762197
56955,1,0.4054709607
56957,3,-0.9808234007
56959,1,0.4054709603
56961,2,-0.2876762205
56963,1,0.4054709598
56965,4,-1.6739705820
56967,1,0.4054709594
56969,2,-0.2876762213
56971,1,0.4054709590
56973,3,-0.9808234023
56975,1,0.4054709586
56977,2,-0.2876762222
56979,1,0.4054709582
56981,6,-3.0602649448
56983,1,0.4054709578
56985,2,-0.2876762230
56987,1,0.4054709574
56989,3,-0.9808234039
56991,1,0.4054709570
56993,2,-0.2876762238
56995,1,0.4054709566
56997,4,-1.6739705853
56999,1,0.4054709561
57001,2,-0.2876762246
57003,1,0.4054709557
57005,3,-0.9808234056
57007,1,0.4054709553
57009,2,-0.2876762254
57011,1,0.4054709549
57013,5,-2.3671177675
57015,1,0.4054709545
57017,2,-0.2876762263
57019,1,0.4054709541
57021,3,-0.9808234072
57023,1,0.4054709537
57025,2,-0.2876762271
57027,1,0.4054709533
57029,4,-1.6739705886
57031,1,0.4054709529
57033,2,-0.2876762279
57035,1,0.4054709525
57037,3,-0.9808234089
57039,1,0.4054709520
57041,2,-0.2876762287
57043,1,0.4054709516
57045,7,-3.7534121319
57047,1,0.4054709512
57049,2,-0.2876762295
57051,1,0.4054709508
57053,3,-0.9808234105
57055,1,0.4054709504
57057,2,-0.2876762304
57059,1,0.4054709500
57061,4,-1.6739705919
57063,1,0.4054709496
57065,2,-0.2876762312
57067,1,0.4054709492
57069,3,-0.9808234121
57071,1,0.4054709488
57073,2,-0.2876762320
57075,1,0.4054709484
57077,5,-2.3671177741
57079,1,0.4054709480
57081,2,-0.2876762328
57083,1,0.4054709475
57085,3,-0.9808234138
57087,1,0.4054709471
57089,2,-0.2876762336
57091,1,0.4054709467
57093,4,-1.6739705952
57095,1,0.4054709463
57097,2,-0.2876762345
57099,1,0.4054709459
57101,3,-0.9808234154
57103,1,0.4054709455
57105,2,-0.2876762353
57107,1,0.4054709451
57109,6,-3.0602649579
57111,1,0.4054709447
57113,2,-0.2876762361
57115,1,0.4054709443
57117,3,-0.9808234171
57119,1,0.4054709439
57121,2,-0.2876762369
57123,1,0.4054709435
57125,4,-1.6739705984
57127,1,0.4054709430
57129,2,-0.2876762377
57131,1,0.4054709426
57133,3,-0.9808234187
57135,1,0.4054709422
57137,2,-0.2876762385
57139,1,0.4054709418
57141,5,-2.3671177806
57143,1,0.4054709414
57145,2,-0.2876762394
57147,1,0.4054709410
57149,3,-0.9808234203
57151,1,0.4054709406
57153,2,-0.2876762402
57155,1,0.4054709402
57157,4,-1.6739706017
57159,1,0.4054709398
57161,2,-0.2876762410
57163,1,0.4054709394
57165,3,-0.9808234220
57167,1,0.4054709390
57169,2,-0.2876762418
57171,1,0.4054709386
57173,9,-5.1397065061
57175,1,0.4054709381
57177,2,-0.2876762426
57179,1,0.4054709377
57181,3,-0.9808234236
57183,1,0.4054709373
57185,2,-0.2876762434
57187,1,0.4054709369
57189,4,-1.6739706050
57191,1,0.4054709365
57193,2,-0.2876762442
57195,1,0.4054709361
57197,3,-0.9808234252
57199,1,0.4054709357
57201,2,-0.2876762451
57203,1,0.4054709353
57205,5,-2.3671177872
57207,1,0.4054709349
57209,2,-0.2876762459
57211,1,0.4054709345
57213,3,-0.9808234268
57215,1,0.4054709341
57217,2,-0.2876762467
57219,1,0.4054709337
57221,4,-1.6739706082
57223,1,0.4054709333
57225,2,-0.2876762475
57227,1,0.4054709328
57229,3,-0.9808234285
57231,1,0.4054709324
57233,2,-0.2876762483
57235,1,0.4054709320
57237,6,-3.0602649710
57239,1,0.4054709316
57241,2,-0.2876762491
57243,1,0.4054709312
57245,3,-0.9808234301
57247,1,0.4054709308
57249,2,-0.2876762500
57251,1,0.4054709304
57253,4,-1.6739706115
57255,1,0.4054709300
57257,2,-0.2876762508
57259,1,0.4054709296
57261,3,-0.9808234317
57263,1,0.4054709292
57265,2,-0.2876762516
57267,1,0.4054709288
57269,5,-2.3671177937
57271,1,0.4054709284
57273,2,-0.2876762524
57275,1,0.4054709280
57277,3,-0.9808234334
57279,1,0.4054709276
57281,2,-0.2876762532
57283,1,0.4054709272
57285,4,-1.6739706147
57287,1,0.4054709267
57289,2,-0.2876762540
57291,1,0.4054709263
57293,3,-0.9808234350
57295,1,0.4054709259
57297,2,-0.2876762548
57299,1,0.4054709255
57301,7,-3.7534121580
57303,1,0.4054709251
57305,2,-0.2876762556
57307,1,0.4054709247
57309,3,-0.9808234366
57311,1,0.4054709243
57313,2,-0.2876762565
57315,1,0.4054709239
57317,4,-1.6739706180
57319,1,0.4054709235
57321,2,-0.2876762573
57323,1,0.4054709231
57325,3,-0.9808234382
57327,1,0.4054709227
57329,2,-0.2876762581
57331,1,0.4054709223
57333,5,-2.3671178002
57335,1,0.4054709219
57337,2,-0.2876762589
57339,1,0.4054709215
57341,3,-0.9808234399
57343,1,0.4054709211
57345,2,-0.2876762597
57347,1,0.4054709207
57349,4,-1.6739706212
57351,1,0.4054709203
57353,2,-0.2876762605
57355,1,0.4054709198
57357,3,-0.9808234415
57359,1,0.4054709194
57361,2,-0.2876762613
57363,1,0.4054709190
57365,6,-3.0602649840
57367,1,0.4054709186
57369,2,-0.2876762621
57371,1,0.4054709182
57373,3,-0.9808234431
57375,1,0.4054709178
57377,2,-0.2876762629
57379,1,0.4054709174
57381,4,-1.6739706245
57383,1,0.4054709170
57385,2,-0.2876762637
57387,1,0.4054709166
57389,3,-0.9808234447
57391,1,0.4054709162
57393,2,-0.2876762646
57395,1,0.4054709158
57397,5,-2.3671178066
57399,1,0.4054709154
57401,2,-0.2876762654
57403,1,0.4054709150
57405,3,-0.9808234463
57407,1,0.4054709146
57409,2,-0.2876762662
57411,1,0.4054709142
57413,4,-1.6739706277
57415,1,0.4054709138
57417,2,-0.2876762670
57419,1,0.4054709134
57421,3,-0.9808234480
57423,1,0.4054709130
57425,2,-0.2876762678
57427,1,0.4054709126
57429,8,-4.4465593516
57431,1,0.4054709122
57433,2,-0.2876762686
57435,1,0.4054709118
57437,3,-0.9808234496
57439,1,0.4054709113
57441,2,-0.2876762694
57443,1,0.4054709109
57445,4,-1.6739706309
57447,1,0.4054709105
57449,2,-0.2876762702
57451,1,0.4054709101
57453,3,-0.9808234512
57455,1,0.4054709097
57457,2,-0.2876762710
57459,1,0.4054709093
57461,5,-2.3671178131
57463,1,0.4054709089
57465,2,-0.2876762718
57467,1,0.4054709085
57469,3,-0.9808234528
57471,1,0.4054709081
57473,2,-0.2876762726
57475,1,0.4054709077
57477,4,-1.6739706342
57479,1,0.4054709073
57481,2,-0.2876762735
57483,1,0.4054709069
57485,3,-0.9808234544
57487,1,0.4054709065
57489,2,-0.2876762743
57491,1,0.4054709061
57493,6,-3.0602649969
57495,1,0.4054709057
57497,2,-0.2876762751
57499,1,0.4054709053
57501,3,-0.9808234560
57503,1,0.4054709049
57505,2,-0.2876762759
57507,1,0.4054709045
57509,4,-1.6739706374
57511,1,0.4054709041
57513,2,-0.2876762767
57515,1,0.4054709037
57517,3,-0.9808234576
57519,1,0.4054709033
57521,2,-0.2876762775
57523,1,0.4054709029
57525,5,-2.3671178196
57527,1,0.4054709025
57529,2,-0.2876762783
57531,1,0.4054709021
57533,3,-0.9808234593
57535,1,0.4054709017
57537,2,-0.2876762791
57539,1,0.4054709013
57541,4,-1.6739706406
57543,1,0.4054709009
57545,2,-0.2876762799
57547,1,0.4054709005
57549,3,-0.9808234609
57551,1,0.4054709001
57553,2,-0.2876762807
57555,1,0.4054708997
57557,7,-3.7534121839
57559,1,0.4054708993
57561,2,-0.2876762815
57563,1,0.4054708988
57565,3,-0.9808234625
57567,1,0.4054708984
57569,2,-0.2876762823
57571,1,0.4054708980
57573,4,-1.6739706438
57575,1,0.4054708976
57577,2,-0.2876762831
57579,1,0.4054708972
57581,3,-0.9808234641
57583,1,0.4054708968
57585,2,-0.2876762839
57587,1,0.4054708964
57589,5,-2.3671178260
57591,1,0.4054708960
57593,2,-0.2876762847
57595,1,0.4054708956
57597,3,-0.9808234657
57599,1,0.4054708952
57601,2,-0.2876762855
57603,1,0.4054708948
57605,4,-1.6739706471
57607,1,0.4054708944
57609,2,-0.2876762863
57611,1,0.4054708940
57613,3,-0.9808234673
57615,1,0.4054708936
57617,2,-0.2876762871
57619,1,0.4054708932
57621,6,-3.0602650098
57623,1,0.4054708928
57625,2,-0.2876762879
57627,1,0.4054708924
57629,3,-0.9808234689
57631,1,0.4054708920
57633,2,-0.2876762887
57635,1,0.4054708916
57637,4,-1.6739706503
57639,1,0.4054708912
57641,2,-0.2876762895
57643,1,0.4054708908
57645,3,-0.9808234705
57647,1,0.4054708904
57649,2,-0.2876762904
57651,1,0.4054708900
57653,5,-2.3671178324
57655,1,0.4054708896
57657,2,-0.2876762912
57659,1,0.4054708892
57661,3,-0.9808234721
57663,1,0.4054708888
57665,2,-0.2876762920
57667,1,0.4054708884
57669,4,-1.6739706535
57671,1,0.4054708880
57673,2,-0.2876762928
57675,1,0.4054708876
57677,3,-0.9808234737
57679,1,0.4054708872
57681,2,-0.2876762936
57683,1,0.4054708868
57685,10,-5.8328537384
57687,1,0.4054708864
57689,2,-0.2876762944
57691,1,0.4054708860
57693,3,-0.9808234753
57695,1,0.4054708856
57697,2,-0.2876762952
57699,1,0.4054708852
57701,4,-1.6739706567
57703,1,0.4054708848
57705,2,-0.2876762960
57707,1,0.4054708844
57709,3,-0.9808234769
57711,1,0.4054708840
57713,2,-0.2876762968
57715,1,0.4054708836
57717,5,-2.3671178388
57719,1,0.4054708832
57721,2,-0.2876762976
57723,1,0.4054708828
57725,3,-0.9808234785
57727,1,0.4054708824
57729,2,-0.2876762984
57731,1,0.4054708820
57733,4,-1.6739706599
57735,1,0.4054708816
57737,2,-0.2876762992
57739,1,0.4054708812
57741,3,-0.9808234801
57743,1,0.4054708808
57745,2,-0.2876763000
57747,1,0.4054708804
57749,6,-3.0602650226
57751,1,0.4054708800
57753,2,-0.2876763008
57755,1,0.4054708796
57757,3,-0.9808234817
57759,1,0.4054708792
57761,2,-0.2876763016
57763,1,0.4054708788
57765,4,-1.6739706631
57767,1,0.4054708784
57769,2,-0.2876763024
57771,1,0.4054708780
57773,3,-0.9808234833
57775,1,0.4054708776
57777,2,-0.2876763032
57779,1,0.4054708772
57781,5,-2.3671178452
57783,1,0.4054708768
57785,2,-0.2876763040
57787,1,0.4054708764
57789,3,-0.9808234849
57791,1,0.4054708760
57793,2,-0.2876763048
57795,1,0.4054708756
57797,4,-1.6739706663
57799,1,0.4054708752
57801,2,-0.2876763056
57803,1,0.4054708748
57805,3,-0.9808234865
57807,1,0.4054708744
57809,2,-0.2876763064
57811,1,0.4054708740
57813,7,-3.7534122096
57815,1,0.4054708736
57817,2,-0.2876763072
57819,1,0.4054708732
57821,3,-0.9808234881
57823,1,0.4054708728
57825,2,-0.2876763079
57827,1,0.4054708724
57829,4,-1.6739706695
57831,1,0.4054708720
57833,2,-0.2876763087
57835,1,0.4054708716
57837,3,-0.9808234897
57839,1,0.4054708712
57841,2,-0.2876763095
57843,1,0.4054708708
57845,5,-2.3671178516
57847,1,0.4054708704
57849,2,-0.2876763103
57851,1,0.4054708700
57853,3,-0.9808234913
57855,1,0.4054708696
57857,2,-0.2876763111
57859,1,0.4054708692
57861,4,-1.6739706727
57863,1,0.4054708688
57865,2,-0.2876763119
57867,1,0.4054708684
57869,3,-0.9808234929
57871,1,0.4054708680
57873,2,-0.2876763127
57875,1,0.4054708676
57877,6,-3.0602650354
57879,1,0.4054708672
57881,2,-0.2876763135
57883,1,0.4054708668
57885,3,-0.9808234945
57887,1,0.4054708664
57889,2,-0.2876763143
57891,1,0.4054708660
57893,4,-1.6739706758
57895,1,0.4054708656
57897,2,-0.2876763151
57899,1,0.4054708652
57901,3,-0.9808234961
57903,1,0.4054708648
57905,2,-0.2876763159
57907,1,0.4054708644
57909,5,-2.3671178580
57911,1,0.4054708641
57913,2,-0.2876763167
57915,1,0.4054708637
57917,3,-0.9808234977
57919,1,0.4054708633
57921,2,-0.2876763175
57923,1,0.4054708629
57925,4,-1.6739706790
57927,1,0.4054708625
57929,2,-0.2876763183
57931,1,0.4054708621
57933,3,-0.9808234993
57935,1,0.4054708617
57937,2,-0.2876763191
57939,1,0.4054708613
57941,8,-4.4465594028
57943,1,0.4054708609
57945,2,-0.2876763199
57947,1,0.4054708605
57949,3,-0.9808235008
57951,1,0.4054708601
57953,2,-0.2876763207
57955,1,0.4054708597
57957,4,-1.6739706822
57959,1,0.4054708593
57961,2,-0.2876763215
57963,1,0.4054708589
57965,3,-0.9808235024
57967,1,0.4054708585
57969,2,-0.2876763223
57971,1,0.4054708581
57973,5,-2.3671178643
57975,1,0.4054708577
57977,2,-0.2876763231
57979,1,0.4054708573
57981,3,-0.9808235040
57983,1,0.4054708569
57985,2,-0.2876763239
57987,1,0.4054708565
57989,4,-1.6739706854
57991,1,0.4054708561
57993,2,-0.2876763246
57995,1,0.4054708557
57997,3,-0.9808235056
57999,1,0.4054708553
58001,2,-0.2876763254
58003,1,0.4054708549
58005,6,-3.0602650481
58007,1,0.4054708545
58009,2,-0.2876763262
58011,1,0.4054708541
58013,3,-0.9808235072
58015,1,0.4054708537
58017,2,-0.2876763270
58019,1,0.4054708533
58021,4,-1.6739706885
58023,1,0.4054708529
58025,2,-0.2876763278
58027,1,0.4054708525
58029,3,-0.9808235088
58031,1,0.4054708521
58033,2,-0.2876763286
58035,1,0.4054708518
58037,5,-2.3671178707
58039,1,0.4054708514
58041,2,-0.2876763294
58043,1,0.4054708510
58045,3,-0.9808235104
58047,1,0.4054708506
58049,2,-0.2876763302
58051,1,0.4054708502
58053,4,-1.6739706917
58055,1,0.4054708498
58057,2,-0.2876763310
58059,1,0.4054708494
58061,3,-0.9808235119
58063,1,0.4054708490
58065,2,-0.2876763318
58067,1,0.4054708486
58069,7,-3.7534122350
58071,1,0.4054708482
58073,2,-0.2876763326
58075,1,0.4054708478
58077,3,-0.9808235135
58079,1,0.4054708474
58081,2,-0.2876763334
58083,1,0.4054708470
58085,4,-1.6739706949
58087,1,0.4054708466
58089,2,-0.2876763341
58091,1,0.4054708462
58093,3,-0.9808235151
58095,1,0.4054708458
58097,2,-0.2876763349
58099,1,0.4054708454
58101,5,-2.3671178770
58103,1,0.4054708450
58105,2,-0.2876763357
58107,1,0.4054708446
58109,3,-0.9808235167
58111,1,0.4054708442
58113,2,-0.2876763365
58115,1,0.4054708438
58117,4,-1.6739706980
58119,1,0.4054708435
58121,2,-0.2876763373
58123,1,0.4054708431
58125,3,-0.9808235183
58127,1,0.4054708427
58129,2,-0.2876763381
58131,1,0.4054708423
58133,6,-3.0602650607
58135,1,0.4054708419
58137,2,-0.2876763389
58139,1,0.4054708415
58141,3,-0.9808235198
58143,1,0.4054708411
58145,2,-0.2876763397
58147,1,0.4054708407
58149,4,-1.6739707012
58151,1,0.4054708403
58153,2,-0.2876763405
58155,1,0.4054708399
58157,3,-0.9808235214
58159,1,0.4054708395
58161,2,-0.2876763413
58163,1,0.4054708391
58165,5,-2.3671178833
58167,1,0.4054708387
58169,2,-0.2876763420
58171,1,0.4054708383
58173,3,-0.9808235230
58175,1,0.4054708379
58177,2,-0.2876763428
58179,1,0.4054708375
58181,4,-1.6739707043
58183,1,0.4054708371
58185,2,-0.2876763436
58187,1,0.4054708367
58189,3,-0.9808235246
58191,1,0.4054708364
58193,2,-0.2876763444
58195,1,0.4054708360
58197,9,-5.1397066087
58199,1,0.4054708356
58201,2,-0.2876763452
58203,1,0.4054708352
58205,3,-0.9808235261
58207,1,0.4054708348
58209,2,-0.2876763460
58211,1,0.4054708344
58213,4,-1.6739707075
58215,1,0.4054708340
58217,2,-0.2876763468
58219,1,0.4054708336
58221,3,-0.9808235277
58223,1,0.4054708332
58225,2,-0.2876763476
58227,1,0.4054708328
58229,5,-2.3671178896
58231,1,0.4054708324
58233,2,-0.2876763483
58235,1,0.4054708320
58237,3,-0.9808235293
58239,1,0.4054708316
58241,2,-0.2876763491
58243,1,0.4054708312
58245,4,-1.6739707106
58247,1,0.4054708308
58249,2,-0.2876763499
58251,1,0.4054708305
