n,residue,M,event_A,event_B,stopping_time,mean_traj_event_A
118462417,2001,12,1,0,138,0.507246
171669457,2001,12,1,0,72,0.388889
207431633,2001,12,1,0,142,0.507042
127748049,2001,12,1,0,154,0.519481
267876305,2001,12,1,0,101,0.455446
180053969,2001,12,1,0,148,0.513514
215074769,2001,12,1,0,85,0.423529
24926161,2001,12,1,0,93,0.462366
118081489,2001,12,1,0,114,0.482456
149391313,2001,12,1,0,178,0.533708
166983633,2001,12,1,0,110,0.472727
51533777,2001,12,1,0,113,0.486726
40482769,2001,12,1,0,92,0.456522
80406481,2001,12,1,0,82,0.426829
142043090,2002,12,0,1,189,0.544974
77273042,2002,12,0,1,139,0.517986
73914322,2002,12,0,1,196,0.55102
59103186,2002,12,0,1,113,0.495575
254134226,2002,12,0,1,90,0.444444
130029522,2002,12,0,1,116,0.491379
42375122,2002,12,0,1,89,0.460674
134146002,2002,12,0,1,154,0.525974
220657618,2002,12,0,1,196,0.545918
72132562,2002,12,0,1,96,0.46875
190379986,2002,12,0,1,191,0.544503
116168658,2002,12,0,1,119,0.495798
34510802,2002,12,0,1,160,0.5375
230549458,2002,12,0,1,85,0.435294
186750930,2002,12,0,1,72,0.402778
104085458,2002,12,0,1,206,0.553398
263784402,2002,12,0,1,144,0.513889
20047826,2002,12,0,1,80,0.45
164435922,2002,12,0,1,110,0.481818
205776850,2002,12,0,1,104,0.471154
237389778,2002,12,0,1,166,0.53012
184346578,2002,12,0,1,72,0.402778
108705746,2002,12,0,1,168,0.535714
129042386,2002,12,0,1,173,0.537572
246335443,2003,12,1,0,147,0.510204
144218067,2003,12,1,0,132,0.5
74311635,2003,12,1,0,131,0.503817
228382675,2003,12,1,0,177,0.531073
13764563,2003,12,1,0,127,0.511811
33241043,2003,12,1,0,125,0.504
226150355,2003,12,1,0,104,0.461538
225880019,2003,12,1,0,150,0.513333
94373843,2003,12,1,0,133,0.503759
263256019,2003,12,1,0,247,0.558704
264566739,2003,12,1,0,117,0.478632
54495187,2003,12,1,0,143,0.517483
248633299,2003,12,1,0,74,0.391892
203220947,2003,12,1,0,107,0.46729
200701907,2003,12,1,0,218,0.550459
49678291,2003,12,1,0,132,0.507576
44738515,2003,12,1,0,97,0.463918
39536595,2003,12,1,0,114,0.491228
30492627,2003,12,1,0,106,0.481132
124925907,2003,12,1,0,154,0.519481
27228115,2003,12,1,0,142,0.521127
217364435,2003,12,1,0,150,0.513333
266528723,2003,12,1,0,155,0.516129
185903059,2003,12,1,0,126,0.492063
63305684,2004,12,0,1,118,0.5
109332436,2004,12,0,1,60,0.366667
7473108,2004,12,0,1,88,0.477273
230033364,2004,12,0,1,85,0.435294
255625172,2004,12,0,1,147,0.517007
192075732,2004,12,0,1,99,0.464646
260687828,2004,12,0,1,128,0.5
86403028,2004,12,0,1,128,0.507812
111482836,2004,12,0,1,130,0.507692
82134996,2004,12,0,1,58,0.362069
188671956,2004,12,0,1,88,0.443182
165914580,2004,12,0,1,186,0.543011
121546708,2004,12,0,1,119,0.495798
231610324,2004,12,0,1,101,0.465347
55285716,2004,12,0,1,75,0.426667
168978388,2004,12,0,1,137,0.510949
16717780,2004,12,0,1,105,0.495238
176670676,2004,12,0,1,137,0.510949
137033684,2004,12,0,1,59,0.355932
128079828,2004,12,0,1,173,0.537572
227575764,2004,12,0,1,123,0.495935
40757204,2004,12,0,1,165,0.539394
155609044,2004,12,0,1,262,0.568702
134989780,2004,12,0,1,181,0.541436
16320469,2005,12,1,0,78,0.435897
220248021,2005,12,1,0,93,0.44086
247982037,2005,12,1,0,128,0.492188
72456149,2005,12,1,0,66,0.378788
203290581,2005,12,1,0,104,0.461538
100538325,2005,12,1,0,95,0.452632
109230037,2005,12,1,0,92,0.445652
220223445,2005,12,1,0,96,0.447917
129218517,2005,12,1,0,70,0.385714
9115605,2005,12,1,0,142,0.528169
160188373,2005,12,1,0,113,0.477876
235108309,2005,12,1,0,139,0.503597
185579477,2005,12,1,0,145,0.510345
126793685,2005,12,1,0,146,0.513699
218277845,2005,12,1,0,85,0.423529
148297685,2005,12,1,0,140,0.507143
92108757,2005,12,1,0,144,0.513889
170309589,2005,12,1,0,118,0.483051
86632405,2005,12,1,0,155,0.522581
27650005,2005,12,1,0,128,0.507812
177461205,2005,12,1,0,129,0.496124
40159189,2005,12,1,0,65,0.384615
235648981,2005,12,1,0,139,0.503597
686037,2005,12,1,0,129,0.534884
253233110,2006,12,0,1,136,0.507353
237864918,2006,12,0,1,131,0.503817
99448790,2006,12,0,1,141,0.51773
104150998,2006,12,0,1,141,0.51773
158316502,2006,12,0,1,148,0.52027
200128470,2006,12,0,1,80,0.425
220571606,2006,12,0,1,112,0.482143
52811734,2006,12,0,1,121,0.504132
178534358,2006,12,0,1,156,0.525641
232744918,2006,12,0,1,85,0.435294
212355030,2006,12,0,1,161,0.52795
82032598,2006,12,0,1,193,0.549223
151345110,2006,12,0,1,105,0.47619
171485142,2006,12,0,1,270,0.57037
68659158,2006,12,0,1,134,0.514925
83367894,2006,12,0,1,109,0.486239
47736790,2006,12,0,1,113,0.495575
104560598,2006,12,0,1,179,0.541899
104789974,2006,12,0,1,95,0.463158
221722582,2006,12,0,1,93,0.451613
45762518,2006,12,0,1,162,0.537037
224114646,2006,12,0,1,93,0.451613
253355990,2006,12,0,1,204,0.54902
115017686,2006,12,0,1,84,0.440476
174028759,2007,12,1,0,278,0.568345
15013847,2007,12,1,0,78,0.435897
232949719,2007,12,1,0,134,0.5
16844759,2007,12,1,0,89,0.460674
149407703,2007,12,1,0,108,0.472222
35272663,2007,12,1,0,122,0.5
172062679,2007,12,1,0,156,0.519231
83384279,2007,12,1,0,155,0.522581
75147223,2007,12,1,0,196,0.545918
58083287,2007,12,1,0,83,0.433735
230029271,2007,12,1,0,85,0.423529
261793751,2007,12,1,0,109,0.46789
145258455,2007,12,1,0,162,0.524691
43268055,2007,12,1,0,119,0.495798
132769751,2007,12,1,0,127,0.496063
134117335,2007,12,1,0,154,0.519481
216758231,2007,12,1,0,96,0.447917
93505495,2007,12,1,0,79,0.417722
167016407,2007,12,1,0,194,0.541237
26351575,2007,12,1,0,85,0.447059
97454039,2007,12,1,0,190,0.542105
14145495,2007,12,1,0,100,0.48
147675095,2007,12,1,0,124,0.491935
49924055,2007,12,1,0,124,0.5
140175320,2008,12,0,1,124,0.5
175237080,2008,12,0,1,83,0.433735
65198040,2008,12,0,1,99,0.474747
216500184,2008,12,0,1,169,0.532544
81516504,2008,12,0,1,147,0.52381
232351704,2008,12,0,1,196,0.545918
201897944,2008,12,0,1,77,0.415584
208828376,2008,12,0,1,104,0.471154
202082264,2008,12,0,1,153,0.522876
21800920,2008,12,0,1,126,0.515873
59627480,2008,12,0,1,99,0.474747
198059992,2008,12,0,1,142,0.514085
227968984,2008,12,0,1,177,0.536723
245557208,2008,12,0,1,147,0.517007
58955736,2008,12,0,1,99,0.474747
162572248,2008,12,0,1,175,0.537143
150382552,2008,12,0,1,140,0.514286
127571928,2008,12,0,1,146,0.520548
185481176,2008,12,0,1,229,0.558952
228968408,2008,12,0,1,131,0.503817
130279384,2008,12,0,1,97,0.463918
51550168,2008,12,0,1,102,0.480392
63059928,2008,12,0,1,145,0.524138
81975256,2008,12,0,1,128,0.507812
259241945,2009,12,1,0,66,0.363636
198780889,2009,12,1,0,96,0.447917
31131609,2009,12,1,0,163,0.533742
147142617,2009,12,1,0,124,0.491935
4397017,2009,12,1,0,138,0.528986
58824665,2009,12,1,0,145,0.517241
219977689,2009,12,1,0,93,0.44086
162338777,2009,12,1,0,78,0.410256
231639001,2009,12,1,0,158,0.518987
87926745,2009,12,1,0,79,0.417722
242567129,2009,12,1,0,166,0.524096
125286361,2009,12,1,0,127,0.496063
35420121,2009,12,1,0,76,0.421053
162559961,2009,12,1,0,110,0.472727
52889561,2009,12,1,0,64,0.375
206952409,2009,12,1,0,88,0.431818
174991321,2009,12,1,0,80,0.4125
106584025,2009,12,1,0,114,0.482456
48343001,2009,12,1,0,67,0.38806
11577305,2009,12,1,0,52,0.346154
83949529,2009,12,1,0,104,0.471154
86845401,2009,12,1,0,109,0.477064
16410585,2009,12,1,0,132,0.515152
202987481,2009,12,1,0,104,0.461538
33421274,2010,12,0,1,79,0.443038
152582106,2010,12,0,1,132,0.507576
124987354,2010,12,0,1,92,0.456522
175544282,2010,12,0,1,118,0.491525
21116890,2010,12,0,1,134,0.522388
18171866,2010,12,0,1,148,0.533784
105748442,2010,12,0,1,141,0.51773
172148698,2010,12,0,1,129,0.503876
251746266,2010,12,0,1,166,0.53012
128079834,2010,12,0,1,116,0.491379
141846490,2010,12,0,1,181,0.541436
104507354,2010,12,0,1,225,0.56
170895322,2010,12,0,1,72,0.402778
203392986,2010,12,0,1,180,0.538889
35121114,2010,12,0,1,114,0.5
180484058,2010,12,0,1,118,0.491525
159659994,2010,12,0,1,197,0.548223
122320858,2010,12,0,1,146,0.520548
39135194,2010,12,0,1,168,0.541667
82622426,2010,12,0,1,93,0.462366
20895706,2010,12,0,1,145,0.531034
191215578,2010,12,0,1,107,0.476636
148006874,2010,12,0,1,132,0.507576
17790938,2010,12,0,1,64,0.40625
159606747,2011,12,1,0,75,0.4
26601435,2011,12,1,0,204,0.553922
84723675,2011,12,1,0,120,0.491667
247953371,2011,12,1,0,147,0.510204
76793819,2011,12,1,0,120,0.491667
181807067,2011,12,1,0,164,0.52439
256894939,2011,12,1,0,117,0.478632
224987099,2011,12,1,0,139,0.503597
89737179,2011,12,1,0,79,0.417722
37378011,2011,12,1,0,130,0.507692
100169691,2011,12,1,0,133,0.503759
264746971,2011,12,1,0,155,0.516129
219654107,2011,12,1,0,85,0.423529
163956699,2011,12,1,0,297,0.572391
75311067,2011,12,1,0,123,0.495935
197183451,2011,12,1,0,191,0.539267
11220955,2011,12,1,0,114,0.5
258328539,2011,12,1,0,155,0.516129
199985115,2011,12,1,0,180,0.533333
202741723,2011,12,1,0,77,0.402597
230229979,2011,12,1,0,85,0.423529
29894619,2011,12,1,0,71,0.408451
207132635,2011,12,1,0,180,0.533333
92858331,2011,12,1,0,144,0.513889
200320988,2012,12,0,1,115,0.486957
47405020,2012,12,0,1,116,0.5
162924508,2012,12,0,1,121,0.495868
201357276,2012,12,0,1,77,0.415584
43833308,2012,12,0,1,81,0.444444
167602140,2012,12,0,1,91,0.450549
259917788,2012,12,0,1,201,0.547264
101599196,2012,12,0,1,106,0.481132
222693340,2012,12,0,1,150,0.52
97777628,2012,12,0,1,190,0.547368
82184156,2012,12,0,1,74,0.418919
30824412,2012,12,0,1,182,0.549451
220633052,2012,12,0,1,123,0.495935
123246556,2012,12,0,1,81,0.432099
227223516,2012,12,0,1,139,0.510791
132384732,2012,12,0,1,146,0.520548
91949020,2012,12,0,1,144,0.520833
79685596,2012,12,0,1,158,0.531646
37677020,2012,12,0,1,111,0.495495
176207836,2012,12,0,1,99,0.464646
145397724,2012,12,0,1,208,0.552885
254408668,2012,12,0,1,90,0.444444
168564700,2012,12,0,1,121,0.495868
109836252,2012,12,0,1,92,0.456522
27019229,2013,12,1,0,131,0.51145
86095837,2013,12,1,0,155,0.522581
228321245,2013,12,1,0,104,0.461538
210380765,2013,12,1,0,115,0.478261
61663197,2013,12,1,0,107,0.476636
106313693,2013,12,1,0,98,0.459184
29468637,2013,12,1,0,98,0.469388
149759965,2013,12,1,0,105,0.466667
30373853,2013,12,1,0,90,0.455556
144111581,2013,12,1,0,170,0.529412
258365405,2013,12,1,0,98,0.44898
193308637,2013,12,1,0,134,0.5
181286877,2013,12,1,0,221,0.552036
175445981,2013,12,1,0,118,0.483051
108128221,2013,12,1,0,65,0.369231
100952029,2013,12,1,0,90,0.444444
132327389,2013,12,1,0,116,0.482759
75040733,2013,12,1,0,107,0.476636
119048157,2013,12,1,0,100,0.46
187242461,2013,12,1,0,121,0.487603
246679517,2013,12,1,0,185,0.535135
194103261,2013,12,1,0,164,0.52439
167610333,2013,12,1,0,175,0.531429
97908701,2013,12,1,0,79,0.417722
159999966,2014,12,0,1,186,0.543011
148076510,2014,12,0,1,159,0.528302
111114206,2014,12,0,1,149,0.52349
181286878,2014,12,0,1,137,0.510949
16082910,2014,12,0,1,113,0.504425
47060958,2014,12,0,1,105,0.485714
259553246,2014,12,0,1,150,0.52
239118302,2014,12,0,1,223,0.556054
253347806,2014,12,0,1,74,0.405405
106637278,2014,12,0,1,187,0.545455
39868382,2014,12,0,1,111,0.495495
183318494,2014,12,0,1,145,0.517241
250132446,2014,12,0,1,147,0.517007
100153310,2014,12,0,1,114,0.491228
119576542,2014,12,0,1,95,0.463158
90204126,2014,12,0,1,125,0.504
111900638,2014,12,0,1,190,0.547368
151996382,2014,12,0,1,205,0.55122
133638110,2014,12,0,1,62,0.370968
240469982,2014,12,0,1,166,0.53012
144504798,2014,12,0,1,113,0.486726
77150174,2014,12,0,1,177,0.542373
217761758,2014,12,0,1,272,0.569853
163174366,2014,12,0,1,102,0.470588
149960671,2015,12,1,0,113,0.477876
88471519,2015,12,1,0,90,0.444444
143423455,2015,12,1,0,86,0.430233
188504031,2015,12,1,0,107,0.46729
96700383,2015,12,1,0,98,0.459184
224397279,2015,12,1,0,139,0.503597
209446879,2015,12,1,0,180,0.533333
119736287,2015,12,1,0,184,0.538043
61429727,2015,12,1,0,137,0.510949
260446175,2015,12,1,0,174,0.528736
60987359,2015,12,1,0,107,0.476636
108062687,2015,12,1,0,111,0.477477
259487711,2015,12,1,0,155,0.516129
196102111,2015,12,1,0,164,0.52439
48560095,2015,12,1,0,170,0.535294
167073759,2015,12,1,0,110,0.472727
102291423,2015,12,1,0,155,0.522581
190482399,2015,12,1,0,191,0.539267
284639,2015,12,1,0,104,0.519231
56125407,2015,12,1,0,194,0.546392
9902047,2015,12,1,0,63,0.396825
24475615,2015,12,1,0,131,0.51145
78747615,2015,12,1,0,93,0.451613
111347679,2015,12,1,0,130,0.5
246794208,2016,12,0,1,120,0.491667
31721440,2016,12,0,1,114,0.5
74188768,2016,12,0,1,112,0.491071
131667936,2016,12,0,1,97,0.463918
12609504,2016,12,0,1,65,0.415385
246908896,2016,12,0,1,147,0.517007
217511904,2016,12,0,1,93,0.451613
246249440,2016,12,0,1,109,0.477064
226314208,2016,12,0,1,158,0.525316
260265952,2016,12,0,1,98,0.459184
111118304,2016,12,0,1,111,0.486486
165611488,2016,12,0,1,91,0.450549
200746976,2016,12,0,1,134,0.507463
173221856,2016,12,0,1,175,0.537143
8951776,2016,12,0,1,47,0.340426
230082528,2016,12,0,1,150,0.52
17872864,2016,12,0,1,113,0.504425
257730528,2016,12,0,1,155,0.522581
124798944,2016,12,0,1,108,0.481481
94062560,2016,12,0,1,98,0.469388
81942496,2016,12,0,1,158,0.531646
50788320,2016,12,0,1,132,0.515152
30828512,2016,12,0,1,44,0.295455
76982240,2016,12,0,1,158,0.531646
41383905,2017,12,1,0,119,0.495798
88778721,2017,12,1,0,201,0.547264
162346977,2017,12,1,0,148,0.513514
149420001,2017,12,1,0,178,0.533708
225847265,2017,12,1,0,120,0.483333
48007137,2017,12,1,0,86,0.44186
262895585,2017,12,1,0,117,0.478632
100276193,2017,12,1,0,152,0.519737
243701729,2017,12,1,0,131,0.496183
54966241,2017,12,1,0,91,0.450549
127743969,2017,12,1,0,127,0.496063
262485985,2017,12,1,0,220,0.55
196892641,2017,12,1,0,61,0.344262
133646305,2017,12,1,0,62,0.354839
226039777,2017,12,1,0,169,0.526627
41400289,2017,12,1,0,192,0.546875
139237345,2017,12,1,0,127,0.496063
56190945,2017,12,1,0,129,0.503876
236652513,2017,12,1,0,223,0.55157
89806817,2017,12,1,0,93,0.451613
215070689,2017,12,1,0,150,0.513333
157108193,2017,12,1,0,224,0.553571
228923361,2017,12,1,0,120,0.483333
158025697,2017,12,1,0,102,0.460784
42072034,2018,12,0,1,103,0.485437
246274018,2018,12,0,1,93,0.451613
253519842,2018,12,0,1,90,0.444444
131659746,2018,12,0,1,173,0.537572
57042914,2018,12,0,1,102,0.480392
2779106,2018,12,0,1,139,0.539568
105838562,2018,12,0,1,84,0.440476
173373410,2018,12,0,1,67,0.38806
141043682,2018,12,0,1,105,0.47619
14018530,2018,12,0,1,146,0.534247
207017954,2018,12,0,1,199,0.547739
84948962,2018,12,0,1,109,0.486239
152881122,2018,12,0,1,262,0.568702
170391522,2018,12,0,1,156,0.525641
112547810,2018,12,0,1,76,0.421053
232990690,2018,12,0,1,82,0.426829
248158178,2018,12,0,1,120,0.491667
208578530,2018,12,0,1,69,0.391304
198359010,2018,12,0,1,80,0.425
238516194,2018,12,0,1,101,0.465347
114690018,2018,12,0,1,176,0.539773
100583394,2018,12,0,1,60,0.366667
119621602,2018,12,0,1,81,0.432099
111622114,2018,12,0,1,76,0.421053
45348835,2019,12,1,0,78,0.423077
261134307,2019,12,1,0,128,0.492188
249919459,2019,12,1,0,155,0.516129
198977507,2019,12,1,0,180,0.533333
30623715,2019,12,1,0,60,0.366667
39659491,2019,12,1,0,100,0.47
35686371,2019,12,1,0,111,0.486486
63191011,2019,12,1,0,61,0.360656
178472931,2019,12,1,0,137,0.50365
51865571,2019,12,1,0,262,0.568702
133384163,2019,12,1,0,81,0.419753
70281187,2019,12,1,0,150,0.52
161265635,2019,12,1,0,83,0.421687
5199843,2019,12,1,0,86,0.465116
110000099,2019,12,1,0,141,0.510638
231053283,2019,12,1,0,85,0.423529
255473635,2019,12,1,0,101,0.455446
10618851,2019,12,1,0,68,0.411765
51800035,2019,12,1,0,75,0.413333
131139555,2019,12,1,0,130,0.5
118437859,2019,12,1,0,100,0.46
124491747,2019,12,1,0,127,0.496063
23644131,2019,12,1,0,142,0.521127
262645731,2019,12,1,0,82,0.414634
42870756,2020,12,0,1,116,0.5
168368100,2020,12,0,1,105,0.47619
190920676,2020,12,0,1,88,0.443182
82749412,2020,12,0,1,82,0.439024
63805412,2020,12,0,1,107,0.485981
188581860,2020,12,0,1,107,0.476636
33044452,2020,12,0,1,114,0.5
232761316,2020,12,0,1,120,0.491667
168900580,2020,12,0,1,121,0.495868
54478820,2020,12,0,1,159,0.534591
130471908,2020,12,0,1,97,0.463918
26466276,2020,12,0,1,101,0.485149
42555364,2020,12,0,1,184,0.548913
118888420,2020,12,0,1,157,0.528662
164095972,2020,12,0,1,94,0.457447
75151332,2020,12,0,1,150,0.526667
11163620,2020,12,0,1,106,0.5
132012004,2020,12,0,1,116,0.491379
23869412,2020,12,0,1,85,0.458824
170596324,2020,12,0,1,118,0.491525
59631588,2020,12,0,1,126,0.507937
163080164,2020,12,0,1,148,0.52027
138151908,2020,12,0,1,143,0.517483
41060324,2020,12,0,1,108,0.490741
151308261,2021,12,1,0,89,0.438202
74844133,2021,12,1,0,123,0.495935
64292837,2021,12,1,0,153,0.522876
20027365,2021,12,1,0,118,0.5
195643365,2021,12,1,0,153,0.51634
22845413,2021,12,1,0,104,0.480769
65562597,2021,12,1,0,129,0.503876
23468005,2021,12,1,0,69,0.405797
104060901,2021,12,1,0,103,0.466019
145573861,2021,12,1,0,162,0.524691
168470501,2021,12,1,0,121,0.487603
38709221,2021,12,1,0,119,0.495798
134485989,2021,12,1,0,70,0.385714
60721125,2021,12,1,0,164,0.530488
260335589,2021,12,1,0,136,0.5
253081573,2021,12,1,0,204,0.544118
172386277,2021,12,1,0,102,0.460784
211498981,2021,12,1,0,150,0.513333
198539237,2021,12,1,0,142,0.507042
98998245,2021,12,1,0,152,0.519737
191727589,2021,12,1,0,118,0.483051
213080037,2021,12,1,0,199,0.542714
240469989,2021,12,1,0,196,0.540816
2246629,2021,12,1,0,61,0.409836
219547622,2022,12,0,1,150,0.52
172828646,2022,12,0,1,83,0.433735
78596070,2022,12,0,1,101,0.475248
134305766,2022,12,0,1,97,0.463918
217233382,2022,12,0,1,188,0.542553
172652518,2022,12,0,1,167,0.532934
39471078,2022,12,0,1,203,0.55665
37066726,2022,12,0,1,141,0.524823
218318822,2022,12,0,1,150,0.52
84621286,2022,12,0,1,147,0.52381
174409702,2022,12,0,1,72,0.402778
167262182,2022,12,0,1,110,0.481818
34596838,2022,12,0,1,95,0.473684
146130918,2022,12,0,1,162,0.530864
65333222,2022,12,0,1,126,0.507937
256968678,2022,12,0,1,117,0.487179
38299622,2022,12,0,1,176,0.545455
225359846,2022,12,0,1,112,0.482143
193574886,2022,12,0,1,172,0.534884
19372006,2022,12,0,1,156,0.538462
106317798,2022,12,0,1,130,0.507692
246548454,2022,12,0,1,109,0.477064
138053606,2022,12,0,1,162,0.530864
165586918,2022,12,0,1,148,0.52027
205854695,2023,12,1,0,104,0.461538
183580647,2023,12,1,0,99,0.454545
111204327,2023,12,1,0,111,0.477477
233187303,2023,12,1,0,166,0.524096
78661607,2023,12,1,0,115,0.486957
82302951,2023,12,1,0,174,0.534483
106862567,2023,12,1,0,130,0.5
89712615,2023,12,1,0,136,0.507353
190154727,2023,12,1,0,72,0.388889
206292967,2023,12,1,0,107,0.46729
160389095,2023,12,1,0,83,0.421687
175618023,2023,12,1,0,99,0.454545
9517031,2023,12,1,0,136,0.522059
134100967,2023,12,1,0,181,0.535912
174569447,2023,12,1,0,110,0.472727
234653671,2023,12,1,0,158,0.518987
94959591,2023,12,1,0,144,0.513889
196036583,2023,12,1,0,115,0.478261
248752103,2023,12,1,0,109,0.46789
16054247,2023,12,1,0,113,0.495575
231552999,2023,12,1,0,120,0.483333
53196775,2023,12,1,0,148,0.52027
56383463,2023,12,1,0,56,0.339286
262330343,2023,12,1,0,155,0.516129
97322984,2024,12,0,1,133,0.511278
92628968,2024,12,0,1,155,0.529032
66578408,2024,12,0,1,126,0.507937
206272488,2024,12,0,1,153,0.522876
227518440,2024,12,0,1,104,0.471154
19802088,2024,12,0,1,126,0.515873
159528936,2024,12,0,1,167,0.532934
256403432,2024,12,0,1,85,0.435294
90568680,2024,12,0,1,136,0.514706
183146472,2024,12,0,1,91,0.450549
143689704,2024,12,0,1,113,0.486726
57182184,2024,12,0,1,72,0.416667
9045992,2024,12,0,1,166,0.548193
32942056,2024,12,0,1,152,0.532895
158877672,2024,12,0,1,121,0.495868
242763752,2024,12,0,1,77,0.415584
54220776,2024,12,0,1,167,0.538922
212269032,2024,12,0,1,134,0.507463
212568040,2024,12,0,1,77,0.415584
208623592,2024,12,0,1,234,0.559829
228689896,2024,12,0,1,131,0.503817
101312488,2024,12,0,1,271,0.571956
123832296,2024,12,0,1,73,0.410959
42432488,2024,12,0,1,154,0.532468
201123817,2025,12,1,0,191,0.539267
256837609,2025,12,1,0,109,0.46789
134408169,2025,12,1,0,181,0.535912
129087465,2025,12,1,0,127,0.496063
64079849,2025,12,1,0,115,0.486957
60528617,2025,12,1,0,107,0.476636
189487081,2025,12,1,0,118,0.483051
171829225,2025,12,1,0,137,0.50365
10876905,2025,12,1,0,98,0.479592
40187881,2025,12,1,0,81,0.432099
106723305,2025,12,1,0,149,0.516779
209229801,2025,12,1,0,123,0.487805
121354217,2025,12,1,0,157,0.522293
78477289,2025,12,1,0,101,0.465347
38496233,2025,12,1,0,138,0.514493
126445545,2025,12,1,0,135,0.503704
61175785,2025,12,1,0,99,0.464646
39462889,2025,12,1,0,114,0.491228
80312297,2025,12,1,0,112,0.482143
82962409,2025,12,1,0,185,0.540541
232208361,2025,12,1,0,177,0.531073
15230953,2025,12,1,0,73,0.424658
229099497,2025,12,1,0,139,0.503597
17922025,2025,12,1,0,121,0.504132
